momento,posicao
01/14/2018 01:14:51,129.66
01/14/2018 01:14:52,129.7
01/14/2018 01:14:53,129.74
01/14/2018 01:14:54,129.78
01/14/2018 01:14:55,129.82
01/14/2018 01:14:56,129.86
01/14/2018 01:14:57,129.9
01/14/2018 01:14:58,129.94
01/14/2018 01:14:59,129.98
01/14/2018 01:15:00,130.02
01/14/2018 01:15:01,130.06
01/14/2018 01:15:02,130.1
01/14/2018 01:15:03,130.14
01/14/2018 01:15:04,130.18
01/14/2018 01:15:05,130.22
01/14/2018 01:15:06,130.26
01/14/2018 01:15:07,130.3
01/14/2018 01:15:08,130.34
01/14/2018 01:15:09,130.38
01/14/2018 01:15:10,130.42
01/14/2018 01:15:11,130.46
01/14/2018 01:15:12,130.5
01/14/2018 01:15:13,130.54
01/14/2018 01:15:14,130.58
01/14/2018 01:15:15,130.62
01/14/2018 01:15:16,130.66
01/14/2018 01:15:17,130.7
01/14/2018 01:15:18,130.74
01/14/2018 01:15:19,130.78
01/14/2018 01:15:20,130.82
01/14/2018 01:15:21,130.86
01/14/2018 01:15:22,130.9
01/14/2018 01:15:23,130.94
01/14/2018 01:15:24,130.98
01/14/2018 01:15:25,131.02
01/14/2018 01:15:26,131.06
01/14/2018 01:15:27,131.1
01/14/2018 01:15:28,131.14
01/14/2018 01:15:29,131.18
01/14/2018 01:15:30,131.22
01/14/2018 01:15:31,131.26
01/14/2018 01:15:32,131.3
01/14/2018 01:15:33,131.34
01/14/2018 01:15:34,131.38
01/14/2018 01:15:35,131.42
01/14/2018 01:15:36,131.46
01/14/2018 01:15:37,131.5
01/14/2018 01:15:38,131.54
01/14/2018 01:15:39,131.58
01/14/2018 01:15:40,131.62
01/14/2018 01:15:41,131.66
01/14/2018 01:15:42,131.7
01/14/2018 01:15:43,131.74
01/14/2018 01:15:44,131.78
01/14/2018 01:15:45,131.82
01/14/2018 01:15:46,131.86
01/14/2018 01:15:47,131.9
01/14/2018 01:15:48,131.94
01/14/2018 01:15:49,131.98
01/14/2018 01:15:50,132.02
01/14/2018 01:15:51,132.06
01/14/2018 01:15:52,132.1
01/14/2018 01:15:53,132.14
01/14/2018 01:15:54,132.18
01/14/2018 01:15:55,132.22
01/14/2018 01:15:56,132.26
01/14/2018 01:15:57,132.3
01/14/2018 01:15:58,132.34
01/14/2018 01:15:59,132.38
01/14/2018 01:16:00,132.42
01/14/2018 01:16:01,132.46
01/14/2018 01:16:02,132.5
01/14/2018 01:16:03,132.54
01/14/2018 01:16:04,132.58
01/14/2018 01:16:05,132.62
01/14/2018 01:16:06,132.66
01/14/2018 01:16:07,132.7
01/14/2018 01:16:08,132.74
01/14/2018 01:16:09,132.78
01/14/2018 01:16:10,132.82
01/14/2018 01:16:11,132.86
01/14/2018 01:16:12,132.9
01/14/2018 01:16:13,132.94
01/14/2018 01:16:14,132.98
01/14/2018 01:16:15,133.02
01/14/2018 01:16:16,133.06
01/14/2018 01:16:17,133.1
01/14/2018 01:16:18,133.14
01/14/2018 01:16:19,133.18
01/14/2018 01:16:20,133.22
01/14/2018 01:16:21,133.26
01/14/2018 01:16:22,133.3
01/14/2018 01:16:23,133.34
01/14/2018 01:16:24,133.38
01/14/2018 01:16:25,133.42
01/14/2018 01:16:26,133.46
01/14/2018 01:16:27,133.5
01/14/2018 01:16:28,133.54
01/14/2018 01:16:29,133.58
01/14/2018 01:16:30,133.62
01/14/2018 01:16:31,133.66
01/14/2018 01:16:32,133.7
01/14/2018 01:16:33,133.74
01/14/2018 01:16:34,133.78
01/14/2018 01:16:35,133.82
01/14/2018 01:16:36,133.86
01/14/2018 01:16:37,133.9
01/14/2018 01:16:38,133.94
01/14/2018 01:16:39,133.98
01/14/2018 01:16:40,134.02
01/14/2018 01:16:41,134.06
01/14/2018 01:16:42,134.1
01/14/2018 01:16:43,134.14
01/14/2018 01:16:44,134.18
01/14/2018 01:16:45,134.22
01/14/2018 01:16:46,134.26
01/14/2018 01:16:47,134.3
01/14/2018 01:16:48,134.34
01/14/2018 01:16:49,134.38
01/14/2018 01:16:50,134.42
01/14/2018 01:16:51,134.46
01/14/2018 01:16:52,134.5
01/14/2018 01:16:53,134.54
01/14/2018 01:16:54,134.58
01/14/2018 01:16:55,134.62
01/14/2018 01:16:56,134.66
01/14/2018 01:16:57,134.7
01/14/2018 01:16:58,134.74
01/14/2018 01:16:59,134.78
01/14/2018 01:17:00,134.82
01/14/2018 01:17:01,134.86
01/14/2018 01:17:02,134.9
01/14/2018 01:17:03,134.94
01/14/2018 01:17:04,134.98
01/14/2018 01:17:05,135.02
01/14/2018 01:17:06,135.06
01/14/2018 01:17:07,135.1
01/14/2018 01:17:08,135.14
01/14/2018 01:17:09,135.18
01/14/2018 01:17:10,135.22
01/14/2018 01:17:11,135.26
01/14/2018 01:17:12,135.3
01/14/2018 01:17:13,135.34
01/14/2018 01:17:14,135.38
01/14/2018 01:17:15,135.42
01/14/2018 01:17:16,135.46
01/14/2018 01:17:17,135.5
01/14/2018 01:17:18,135.54
01/14/2018 01:17:19,135.58
01/14/2018 01:17:20,135.62
01/14/2018 01:17:21,135.66
01/14/2018 01:17:22,135.7
01/14/2018 01:17:23,135.74
01/14/2018 01:17:24,135.78
01/14/2018 01:17:25,135.82
01/14/2018 01:17:26,135.86
01/14/2018 01:17:27,135.9
01/14/2018 01:17:28,135.94
01/14/2018 01:17:29,135.98
01/14/2018 01:17:30,136.02
01/14/2018 01:17:31,136.06
01/14/2018 01:17:32,136.1
01/14/2018 01:17:33,136.14
01/14/2018 01:17:34,136.18
01/14/2018 01:17:35,136.22
01/14/2018 01:17:36,136.26
01/14/2018 01:17:37,136.3
01/14/2018 01:17:38,136.34
01/14/2018 01:17:39,136.38
01/14/2018 01:17:40,136.42
01/14/2018 01:17:41,136.46
01/14/2018 01:17:42,136.5
01/14/2018 01:17:43,136.54
01/14/2018 01:17:44,136.58
01/14/2018 01:17:45,136.62
01/14/2018 01:17:46,136.66
01/14/2018 01:17:47,136.7
01/14/2018 01:17:48,136.74
01/14/2018 01:17:49,136.78
01/14/2018 01:17:50,136.82
01/14/2018 01:17:51,136.86
01/14/2018 01:17:52,136.9
01/14/2018 01:17:53,136.94
01/14/2018 01:17:54,136.98
01/14/2018 01:17:55,137.02
01/14/2018 01:17:56,137.06
01/14/2018 01:17:57,137.1
01/14/2018 01:17:58,137.14
01/14/2018 01:17:59,137.18
01/14/2018 01:18:00,137.22
01/14/2018 01:18:01,137.26
01/14/2018 01:18:02,137.3
01/14/2018 01:18:03,137.34
01/14/2018 01:18:04,137.38
01/14/2018 01:18:05,137.42
01/14/2018 01:18:06,137.46
01/14/2018 01:18:07,137.5
01/14/2018 01:18:08,137.54
01/14/2018 01:18:09,137.58
01/14/2018 01:18:10,137.62
01/14/2018 01:18:11,137.66
01/14/2018 01:18:12,137.7
01/14/2018 01:18:13,137.74
01/14/2018 01:18:14,137.78
01/14/2018 01:18:15,137.82
01/14/2018 01:18:16,137.86
01/14/2018 01:18:17,137.9
01/14/2018 01:18:18,137.94
01/14/2018 01:18:19,137.98
01/14/2018 01:18:20,138.02
01/14/2018 01:18:21,138.06
01/14/2018 01:18:22,138.1
01/14/2018 01:18:23,138.14
01/14/2018 01:18:24,138.18
01/14/2018 01:18:25,138.22
01/14/2018 01:18:26,138.26
01/14/2018 01:18:27,138.3
01/14/2018 01:18:28,138.34
01/14/2018 01:18:29,138.38
01/14/2018 01:18:30,138.42
01/14/2018 01:18:31,138.46
01/14/2018 01:18:32,138.5
01/14/2018 01:18:33,138.54
01/14/2018 01:18:34,138.58
01/14/2018 01:18:35,138.62
01/14/2018 01:18:36,138.66
01/14/2018 01:18:37,138.7
01/14/2018 01:18:38,138.74
01/14/2018 01:18:39,138.78
01/14/2018 01:18:40,138.82
01/14/2018 01:18:41,138.86
01/14/2018 01:18:42,138.9
01/14/2018 01:18:43,138.94
01/14/2018 01:18:44,138.98
01/14/2018 01:18:45,139.02
01/14/2018 01:18:46,139.06
01/14/2018 01:18:47,139.1
01/14/2018 01:18:48,139.14
01/14/2018 01:18:49,139.18
01/14/2018 01:18:50,139.22
01/14/2018 01:18:51,139.26
01/14/2018 01:18:52,139.3
01/14/2018 01:18:53,139.34
01/14/2018 01:18:54,139.38
01/14/2018 01:18:55,139.42
01/14/2018 01:18:56,139.46
01/14/2018 01:18:57,139.5
01/14/2018 01:18:58,139.54
01/14/2018 01:18:59,139.58
01/14/2018 01:19:00,139.62
01/14/2018 01:19:01,139.66
01/14/2018 01:19:02,139.7
01/14/2018 01:19:03,139.74
01/14/2018 01:19:04,139.78
01/14/2018 01:19:05,139.82
01/14/2018 01:19:06,139.86
01/14/2018 01:19:07,139.9
01/14/2018 01:19:08,139.94
01/14/2018 01:19:09,139.98
01/14/2018 01:19:10,140.02
01/14/2018 01:19:11,140.06
01/14/2018 01:19:12,140.1
01/14/2018 01:19:13,140.14
01/14/2018 01:19:14,140.18
01/14/2018 01:19:15,140.22
01/14/2018 01:19:16,140.26
01/14/2018 01:19:17,140.3
01/14/2018 01:19:18,140.34
01/14/2018 01:19:19,140.38
01/14/2018 01:19:20,140.42
01/14/2018 01:19:21,140.46
01/14/2018 01:19:22,140.5
01/14/2018 01:19:23,140.54
01/14/2018 01:19:24,140.58
01/14/2018 01:19:25,140.62
01/14/2018 01:19:26,140.66
01/14/2018 01:19:27,140.7
01/14/2018 01:19:28,140.74
01/14/2018 01:19:29,140.78
01/14/2018 01:19:30,140.82
01/14/2018 01:19:31,140.86
01/14/2018 01:19:32,140.9
01/14/2018 01:19:33,140.94
01/14/2018 01:19:34,140.98
01/14/2018 01:19:35,141.02
01/14/2018 01:19:36,141.06
01/14/2018 01:19:37,141.1
01/14/2018 01:19:38,141.14
01/14/2018 01:19:39,141.18
01/14/2018 01:19:40,141.22
01/14/2018 01:19:41,141.26
01/14/2018 01:19:42,141.3
01/14/2018 01:19:43,141.34
01/14/2018 01:19:44,141.38
01/14/2018 01:19:45,141.42
01/14/2018 01:19:46,141.46
01/14/2018 01:19:47,141.5
01/14/2018 01:19:48,141.54
01/14/2018 01:19:49,141.58
01/14/2018 01:19:50,141.62
01/14/2018 01:19:51,141.66
01/14/2018 01:19:52,141.7
01/14/2018 01:19:53,141.74
01/14/2018 01:19:54,141.78
01/14/2018 01:19:55,141.82
01/14/2018 01:19:56,141.86
01/14/2018 01:19:57,141.9
01/14/2018 01:19:58,141.94
01/14/2018 01:19:59,141.98
01/14/2018 01:20:00,142.02
01/14/2018 01:20:01,142.06
01/14/2018 01:20:02,142.1
01/14/2018 01:20:03,142.14
01/14/2018 01:20:04,142.18
01/14/2018 01:20:05,142.22
01/14/2018 01:20:06,142.26
01/14/2018 01:20:07,142.3
01/14/2018 01:20:08,142.34
01/14/2018 01:20:09,142.38
01/14/2018 01:20:10,142.42
01/14/2018 01:20:11,142.46
01/14/2018 01:20:12,142.5
01/14/2018 01:20:13,142.54
01/14/2018 01:20:14,142.58
01/14/2018 01:20:15,142.62
01/14/2018 01:20:16,142.66
01/14/2018 01:20:17,142.7
01/14/2018 01:20:18,142.74
01/14/2018 01:20:19,142.78
01/14/2018 01:20:20,142.82
01/14/2018 01:20:21,142.86
01/14/2018 01:20:22,142.9
01/14/2018 01:20:23,142.94
01/14/2018 01:20:24,142.98
01/14/2018 01:20:25,143.02
01/14/2018 01:20:26,143.06
01/14/2018 01:20:27,143.1
01/14/2018 01:20:28,143.14
01/14/2018 01:20:29,143.18
01/14/2018 01:20:30,143.22
01/14/2018 01:20:31,143.26
01/14/2018 01:20:32,143.3
01/14/2018 01:20:33,143.34
01/14/2018 01:20:34,143.38
01/14/2018 01:20:35,143.42
01/14/2018 01:20:36,143.46
01/14/2018 01:20:37,143.5
01/14/2018 01:20:38,143.54
01/14/2018 01:20:39,143.58
01/14/2018 01:20:40,143.62
01/14/2018 01:20:41,143.66
01/14/2018 01:20:42,143.7
01/14/2018 01:20:43,143.74
01/14/2018 01:20:44,143.78
01/14/2018 01:20:45,143.82
01/14/2018 01:20:46,143.86
01/14/2018 01:20:47,143.9
01/14/2018 01:20:48,143.94
01/14/2018 01:20:49,143.98
01/14/2018 01:20:50,144.02
01/14/2018 01:20:51,144.06
01/14/2018 01:20:52,144.1
01/14/2018 01:20:53,144.14
01/14/2018 01:20:54,144.18
01/14/2018 01:20:55,144.22
01/14/2018 01:20:56,144.26
01/14/2018 01:20:57,144.3
01/14/2018 01:20:58,144.34
01/14/2018 01:20:59,144.38
01/14/2018 01:21:00,144.42
01/14/2018 01:21:01,144.46
01/14/2018 01:21:02,144.5
01/14/2018 01:21:03,144.54
01/14/2018 01:21:04,144.58
01/14/2018 01:21:05,144.62
01/14/2018 01:21:06,144.66
01/14/2018 01:21:07,144.7
01/14/2018 01:21:08,144.74
01/14/2018 01:21:09,144.78
01/14/2018 01:21:10,144.82
01/14/2018 01:21:11,144.86
01/14/2018 01:21:12,144.9
01/14/2018 01:21:13,144.94
01/14/2018 01:21:14,144.98
01/14/2018 01:21:15,145.02
01/14/2018 01:21:16,145.06
01/14/2018 01:21:17,145.1
01/14/2018 01:21:18,145.14
01/14/2018 01:21:19,145.18
01/14/2018 01:21:20,145.22
01/14/2018 01:21:21,145.26
01/14/2018 01:21:22,145.3
01/14/2018 01:21:23,145.34
01/14/2018 01:21:24,145.38
01/14/2018 01:21:25,145.42
01/14/2018 01:21:26,145.46
01/14/2018 01:21:27,145.5
01/14/2018 01:21:28,145.54
01/14/2018 01:21:29,145.58
01/14/2018 01:21:30,145.62
01/14/2018 01:21:31,145.66
01/14/2018 01:21:32,145.7
01/14/2018 01:21:33,145.74
01/14/2018 01:21:34,145.78
01/14/2018 01:21:35,145.82
01/14/2018 01:21:36,145.86
01/14/2018 01:21:37,145.9
01/14/2018 01:21:38,145.94
01/14/2018 01:21:39,145.98
01/14/2018 01:21:40,146.02
01/14/2018 01:21:41,146.06
01/14/2018 01:21:42,146.1
01/14/2018 01:21:43,146.14
01/14/2018 01:21:44,146.18
01/14/2018 01:21:45,146.22
01/14/2018 01:21:46,146.26
01/14/2018 01:21:47,146.3
01/14/2018 01:21:48,146.34
01/14/2018 01:21:49,146.38
01/14/2018 01:21:50,146.42
01/14/2018 01:21:51,146.46
01/14/2018 01:21:52,146.5
01/14/2018 01:21:53,146.54
01/14/2018 01:21:54,146.58
01/14/2018 01:21:55,146.62
01/14/2018 01:21:56,146.66
01/14/2018 01:21:57,146.7
01/14/2018 01:21:58,146.74
01/14/2018 01:21:59,146.78
01/14/2018 01:22:00,146.82
01/14/2018 01:22:01,146.86
01/14/2018 01:22:02,146.9
01/14/2018 01:22:03,146.94
01/14/2018 01:22:04,146.98
01/14/2018 01:22:05,147.02
01/14/2018 01:22:06,147.06
01/14/2018 01:22:07,147.1
01/14/2018 01:22:08,147.14
01/14/2018 01:22:09,147.18
01/14/2018 01:22:10,147.22
01/14/2018 01:22:11,147.26
01/14/2018 01:22:12,147.3
01/14/2018 01:22:13,147.34
01/14/2018 01:22:14,147.38
01/14/2018 01:22:15,147.42
01/14/2018 01:22:16,147.46
01/14/2018 01:22:17,147.5
01/14/2018 01:22:18,147.54
01/14/2018 01:22:19,147.58
01/14/2018 01:22:20,147.62
01/14/2018 01:22:21,147.66
01/14/2018 01:22:22,147.7
01/14/2018 01:22:23,147.74
01/14/2018 01:22:24,147.78
01/14/2018 01:22:25,147.82
01/14/2018 01:22:26,147.86
01/14/2018 01:22:27,147.9
01/14/2018 01:22:28,147.94
01/14/2018 01:22:29,147.98
01/14/2018 01:22:30,148.02
01/14/2018 01:22:31,148.06
01/14/2018 01:22:32,148.1
01/14/2018 01:22:33,148.14
01/14/2018 01:22:34,148.18
01/14/2018 01:22:35,148.22
01/14/2018 01:22:36,148.26
01/14/2018 01:22:37,148.3
01/14/2018 01:22:38,148.34
01/14/2018 01:22:39,148.38
01/14/2018 01:22:40,148.42
01/14/2018 01:22:41,148.46
01/14/2018 01:22:42,148.5
01/14/2018 01:22:43,148.54
01/14/2018 01:22:44,148.58
01/14/2018 01:22:45,148.62
01/14/2018 01:22:46,148.66
01/14/2018 01:22:47,148.7
01/14/2018 01:22:48,148.74
01/14/2018 01:22:49,148.78
01/14/2018 01:22:50,148.82
01/14/2018 01:22:51,148.86
01/14/2018 01:22:52,148.9
01/14/2018 01:22:53,148.94
01/14/2018 01:22:54,148.98
01/14/2018 01:22:55,149.02
01/14/2018 01:22:56,149.06
01/14/2018 01:22:57,149.1
01/14/2018 01:22:58,149.14
01/14/2018 01:22:59,149.18
01/14/2018 01:23:00,149.22
01/14/2018 01:23:01,149.26
01/14/2018 01:23:02,149.3
01/14/2018 01:23:03,149.34
01/14/2018 01:23:04,149.38
01/14/2018 01:23:05,149.42
01/14/2018 01:23:06,149.46
01/14/2018 01:23:07,149.5
01/14/2018 01:23:08,149.54
01/14/2018 01:23:09,149.58
01/14/2018 01:23:10,149.62
01/14/2018 01:23:11,149.66
01/14/2018 01:23:12,149.7
01/14/2018 01:23:13,149.74
01/14/2018 01:23:14,149.78
01/14/2018 01:23:15,149.82
01/14/2018 01:23:16,149.86
01/14/2018 01:23:17,149.9
01/14/2018 01:23:18,149.939936
01/14/2018 01:23:19,149.979808
01/14/2018 01:23:20,150.019616
01/14/2018 01:23:21,150.05936
01/14/2018 01:23:22,150.09904
01/14/2018 01:23:23,150.138656
01/14/2018 01:23:24,150.178208
01/14/2018 01:23:25,150.217696
01/14/2018 01:23:26,150.25712
01/14/2018 01:23:27,150.29648
01/14/2018 01:23:28,150.335776
01/14/2018 01:23:29,150.375008
01/14/2018 01:23:30,150.414176
01/14/2018 01:23:31,150.45328
01/14/2018 01:23:32,150.49232
01/14/2018 01:23:33,150.531296
01/14/2018 01:23:34,150.570208
01/14/2018 01:23:35,150.609056
01/14/2018 01:23:36,150.64784
01/14/2018 01:23:37,150.68656
01/14/2018 01:23:38,150.725216
01/14/2018 01:23:39,150.763808
01/14/2018 01:23:40,150.802336
01/14/2018 01:23:41,150.8408
01/14/2018 01:23:42,150.8792
01/14/2018 01:23:43,150.917536
01/14/2018 01:23:44,150.955808
01/14/2018 01:23:45,150.994016
01/14/2018 01:23:46,151.03216
01/14/2018 01:23:47,151.07024
01/14/2018 01:23:48,151.108256
01/14/2018 01:23:49,151.146208
01/14/2018 01:23:50,151.184096
01/14/2018 01:23:51,151.22192
01/14/2018 01:23:52,151.25968
01/14/2018 01:23:53,151.297376
01/14/2018 01:23:54,151.335008
01/14/2018 01:23:55,151.372576
01/14/2018 01:23:56,151.41008
01/14/2018 01:23:57,151.44752
01/14/2018 01:23:58,151.484896
01/14/2018 01:23:59,151.522208
01/14/2018 01:24:00,151.559456
01/14/2018 01:24:01,151.59664
01/14/2018 01:24:02,151.63376
01/14/2018 01:24:03,151.670816
01/14/2018 01:24:04,151.707808
01/14/2018 01:24:05,151.744736
01/14/2018 01:24:06,151.7816
01/14/2018 01:24:07,151.8184
01/14/2018 01:24:08,151.855136
01/14/2018 01:24:09,151.891808
01/14/2018 01:24:10,151.928416
01/14/2018 01:24:11,151.96496
01/14/2018 01:24:12,152.00144
01/14/2018 01:24:13,152.037856
01/14/2018 01:24:14,152.074208
01/14/2018 01:24:15,152.110496
01/14/2018 01:24:16,152.14672
01/14/2018 01:24:17,152.18288
01/14/2018 01:24:18,152.218976
01/14/2018 01:24:19,152.255008
01/14/2018 01:24:20,152.290976
01/14/2018 01:24:21,152.32688
01/14/2018 01:24:22,152.36272
01/14/2018 01:24:23,152.398496
01/14/2018 01:24:24,152.434208
01/14/2018 01:24:25,152.469856
01/14/2018 01:24:26,152.50544
01/14/2018 01:24:27,152.54096
01/14/2018 01:24:28,152.576416
01/14/2018 01:24:29,152.611808
01/14/2018 01:24:30,152.647136
01/14/2018 01:24:31,152.6824
01/14/2018 01:24:32,152.7176
01/14/2018 01:24:33,152.752736
01/14/2018 01:24:34,152.787808
01/14/2018 01:24:35,152.822816
01/14/2018 01:24:36,152.85776
01/14/2018 01:24:37,152.89264
01/14/2018 01:24:38,152.927456
01/14/2018 01:24:39,152.962208
01/14/2018 01:24:40,152.996896
01/14/2018 01:24:41,153.03152
01/14/2018 01:24:42,153.06608
01/14/2018 01:24:43,153.100576
01/14/2018 01:24:44,153.135008
01/14/2018 01:24:45,153.169376
01/14/2018 01:24:46,153.20368
01/14/2018 01:24:47,153.23792
01/14/2018 01:24:48,153.272096
01/14/2018 01:24:49,153.306208
01/14/2018 01:24:50,153.340256
01/14/2018 01:24:51,153.37424
01/14/2018 01:24:52,153.40816
01/14/2018 01:24:53,153.442016
01/14/2018 01:24:54,153.475808
01/14/2018 01:24:55,153.509536
01/14/2018 01:24:56,153.5432
01/14/2018 01:24:57,153.5768
01/14/2018 01:24:58,153.610336
01/14/2018 01:24:59,153.643808
01/14/2018 01:25:00,153.677216
01/14/2018 01:25:01,153.71056
01/14/2018 01:25:02,153.74384
01/14/2018 01:25:03,153.777056
01/14/2018 01:25:04,153.810208
01/14/2018 01:25:05,153.843296
01/14/2018 01:25:06,153.87632
01/14/2018 01:25:07,153.90928
01/14/2018 01:25:08,153.942176
01/14/2018 01:25:09,153.975008
01/14/2018 01:25:10,154.007776
01/14/2018 01:25:11,154.04048
01/14/2018 01:25:12,154.07312
01/14/2018 01:25:13,154.105696
01/14/2018 01:25:14,154.138208
01/14/2018 01:25:15,154.170656
01/14/2018 01:25:16,154.20304
01/14/2018 01:25:17,154.23536
01/14/2018 01:25:18,154.267616
01/14/2018 01:25:19,154.299808
01/14/2018 01:25:20,154.331936
01/14/2018 01:25:21,154.364
01/14/2018 01:25:22,154.396
01/14/2018 01:25:23,154.427936
01/14/2018 01:25:24,154.459808
01/14/2018 01:25:25,154.491616
01/14/2018 01:25:26,154.52336
01/14/2018 01:25:27,154.55504
01/14/2018 01:25:28,154.586656
01/14/2018 01:25:29,154.618208
01/14/2018 01:25:30,154.649696
01/14/2018 01:25:31,154.68112
01/14/2018 01:25:32,154.71248
01/14/2018 01:25:33,154.743776
01/14/2018 01:25:34,154.775008
01/14/2018 01:25:35,154.806176
01/14/2018 01:25:36,154.83728
01/14/2018 01:25:37,154.86832
01/14/2018 01:25:38,154.899296
01/14/2018 01:25:39,154.930208
01/14/2018 01:25:40,154.961056
01/14/2018 01:25:41,154.99184
01/14/2018 01:25:42,155.02256
01/14/2018 01:25:43,155.053216
01/14/2018 01:25:44,155.083808
01/14/2018 01:25:45,155.114336
01/14/2018 01:25:46,155.1448
01/14/2018 01:25:47,155.1752
01/14/2018 01:25:48,155.205536
01/14/2018 01:25:49,155.235808
01/14/2018 01:25:50,155.266016
01/14/2018 01:25:51,155.29616
01/14/2018 01:25:52,155.32624
01/14/2018 01:25:53,155.356256
01/14/2018 01:25:54,155.386208
01/14/2018 01:25:55,155.416096
01/14/2018 01:25:56,155.44592
01/14/2018 01:25:57,155.47568
01/14/2018 01:25:58,155.505376
01/14/2018 01:25:59,155.535008
01/14/2018 01:26:00,155.564576
01/14/2018 01:26:01,155.59408
01/14/2018 01:26:02,155.62352
01/14/2018 01:26:03,155.652896
01/14/2018 01:26:04,155.682208
01/14/2018 01:26:05,155.711456
01/14/2018 01:26:06,155.74064
01/14/2018 01:26:07,155.76976
01/14/2018 01:26:08,155.798816
01/14/2018 01:26:09,155.827808
01/14/2018 01:26:10,155.856736
01/14/2018 01:26:11,155.8856
01/14/2018 01:26:12,155.9144
01/14/2018 01:26:13,155.943136
01/14/2018 01:26:14,155.971808
01/14/2018 01:26:15,156.000416
01/14/2018 01:26:16,156.02896
01/14/2018 01:26:17,156.05744
01/14/2018 01:26:18,156.085856
01/14/2018 01:26:19,156.114208
01/14/2018 01:26:20,156.142496
01/14/2018 01:26:21,156.17072
01/14/2018 01:26:22,156.19888
01/14/2018 01:26:23,156.226976
01/14/2018 01:26:24,156.255008
01/14/2018 01:26:25,156.282976
01/14/2018 01:26:26,156.31088
01/14/2018 01:26:27,156.33872
01/14/2018 01:26:28,156.366496
01/14/2018 01:26:29,156.394208
01/14/2018 01:26:30,156.421856
01/14/2018 01:26:31,156.44944
01/14/2018 01:26:32,156.47696
01/14/2018 01:26:33,156.504416
01/14/2018 01:26:34,156.531808
01/14/2018 01:26:35,156.559136
01/14/2018 01:26:36,156.5864
01/14/2018 01:26:37,156.6136
01/14/2018 01:26:38,156.640736
01/14/2018 01:26:39,156.667808
01/14/2018 01:26:40,156.694816
01/14/2018 01:26:41,156.72176
01/14/2018 01:26:42,156.74864
01/14/2018 01:26:43,156.775456
01/14/2018 01:26:44,156.802208
01/14/2018 01:26:45,156.828896
01/14/2018 01:26:46,156.85552
01/14/2018 01:26:47,156.88208
01/14/2018 01:26:48,156.908576
01/14/2018 01:26:49,156.935008
01/14/2018 01:26:50,156.961376
01/14/2018 01:26:51,156.98768
01/14/2018 01:26:52,157.01392
01/14/2018 01:26:53,157.040096
01/14/2018 01:26:54,157.066208
01/14/2018 01:26:55,157.092256
01/14/2018 01:26:56,157.11824
01/14/2018 01:26:57,157.14416
01/14/2018 01:26:58,157.170016
01/14/2018 01:26:59,157.195808
01/14/2018 01:27:00,157.221536
01/14/2018 01:27:01,157.2472
01/14/2018 01:27:02,157.2728
01/14/2018 01:27:03,157.298336
01/14/2018 01:27:04,157.323808
01/14/2018 01:27:05,157.349216
01/14/2018 01:27:06,157.37456
01/14/2018 01:27:07,157.39984
01/14/2018 01:27:08,157.425056
01/14/2018 01:27:09,157.450208
01/14/2018 01:27:10,157.475296
01/14/2018 01:27:11,157.50032
01/14/2018 01:27:12,157.52528
01/14/2018 01:27:13,157.550176
01/14/2018 01:27:14,157.575008
01/14/2018 01:27:15,157.599776
01/14/2018 01:27:16,157.62448
01/14/2018 01:27:17,157.64912
01/14/2018 01:27:18,157.673696
01/14/2018 01:27:19,157.698208
01/14/2018 01:27:20,157.722656
01/14/2018 01:27:21,157.74704
01/14/2018 01:27:22,157.77136
01/14/2018 01:27:23,157.795616
01/14/2018 01:27:24,157.819808
01/14/2018 01:27:25,157.843936
01/14/2018 01:27:26,157.868
01/14/2018 01:27:27,157.892
01/14/2018 01:27:28,157.915936
01/14/2018 01:27:29,157.939808
01/14/2018 01:27:30,157.963616
01/14/2018 01:27:31,157.98736
01/14/2018 01:27:32,158.01104
01/14/2018 01:27:33,158.034656
01/14/2018 01:27:34,158.058208
01/14/2018 01:27:35,158.081696
01/14/2018 01:27:36,158.10512
01/14/2018 01:27:37,158.12848
01/14/2018 01:27:38,158.151776
01/14/2018 01:27:39,158.175008
01/14/2018 01:27:40,158.198176
01/14/2018 01:27:41,158.22128
01/14/2018 01:27:42,158.24432
01/14/2018 01:27:43,158.267296
01/14/2018 01:27:44,158.290208
01/14/2018 01:27:45,158.313056
01/14/2018 01:27:46,158.33584
01/14/2018 01:27:47,158.35856
01/14/2018 01:27:48,158.381216
01/14/2018 01:27:49,158.403808
01/14/2018 01:27:50,158.426336
01/14/2018 01:27:51,158.4488
01/14/2018 01:27:52,158.4712
01/14/2018 01:27:53,158.493536
01/14/2018 01:27:54,158.515808
01/14/2018 01:27:55,158.538016
01/14/2018 01:27:56,158.56016
01/14/2018 01:27:57,158.58224
01/14/2018 01:27:58,158.604256
01/14/2018 01:27:59,158.626208
01/14/2018 01:28:00,158.648096
01/14/2018 01:28:01,158.66992
01/14/2018 01:28:02,158.69168
01/14/2018 01:28:03,158.713376
01/14/2018 01:28:04,158.735008
01/14/2018 01:28:05,158.756576
01/14/2018 01:28:06,158.77808
01/14/2018 01:28:07,158.79952
01/14/2018 01:28:08,158.820896
01/14/2018 01:28:09,158.842208
01/14/2018 01:28:10,158.863456
01/14/2018 01:28:11,158.88464
01/14/2018 01:28:12,158.90576
01/14/2018 01:28:13,158.926816
01/14/2018 01:28:14,158.947808
01/14/2018 01:28:15,158.968736
